date,open,high,low,close,last,yesterday,volume,value,count
1403-09-05,7360,7360,7360,7360,7360,7150,18848734,138726682240,281
1403-09-04,6980,7150,6980,7150,7150,6950,3664742,26192914520,169
1403-09-03,6900,6990,6800,6950,6980,6790,2531539,17584240250,130
1403-08-30,6550,6890,6550,6790,6810,6690,7884498,53540493260,200
1403-08-29,6720,6800,6610,6690,6690,6740,1736350,11586941950,156
1403-08-28,6710,6890,6710,6740,6790,6910,13811186,93116105000,574
1403-08-27,7130,7130,6910,6910,6910,7120,6153028,42543267190,158
1403-08-26,6900,7120,6900,7120,7120,6920,6346524,45171847960,216
1403-08-23,6880,7050,6700,6920,6900,6850,3157237,21860719000,142
1403-08-22,6830,6950,6750,6850,6850,6930,6608985,45264552960,198
1403-08-21,6980,6990,6680,6930,6700,6790,4032327,27930808680,150
1403-08-20,6830,6830,6830,6790,6830,6640,1840669,12571769270,54
1403-08-19,6640,6640,6510,6640,6640,6450,2594222,17225485880,62
1403-08-16,6420,6700,6420,6450,6690,6610,1800272,11558306000,39
1403-08-15,6530,6690,6530,6610,6690,6730,1587634,10415878630,53
1403-08-14,6700,6980,6700,6730,6710,6900,1836191,12302912150,56
1403-08-13,6790,6790,6730,6900,6730,6930,344807,2320882530,32
1403-08-12,7110,7120,6780,6930,6930,6920,378657,2646759360,56
1403-08-09,6750,7010,6710,6920,6990,6910,2498200,17297799950,96
1403-08-08,7000,7000,6780,6910,6780,6940,714209,4898748010,76
1403-08-07,6940,6940,6850,6940,6940,6740,4833032,33537531850,91
1403-08-06,6740,6740,6740,6740,6740,6550,6192393,41736728820,69
1403-08-05,6710,6710,6710,6550,6710,6520,413358,2773632180,34
1403-08-02,6540,6540,6520,6520,6520,6720,2356368,15366896320,67
1403-08-01,6620,6790,6610,6720,6610,6810,1059301,7017466330,54
1403-07-30,6730,6770,6730,6810,6730,6930,1323746,8909841280,73
1403-07-29,6800,6820,6780,6930,6780,6980,578851,3931114600,27
1403-07-28,6860,6870,6840,6980,6840,7050,684710,4686653250,45
1403-07-25,6860,7210,6860,7050,7080,7060,334932,2341868630,157
1403-07-24,6930,7000,6920,7060,6920,7130,716300,4962572750,56
1403-07-23,7180,7210,7020,7130,7020,7230,1171890,8258539490,68
1403-07-22,7320,7380,7190,7230,7260,7230,7428592,53681638420,395
1403-07-21,7200,7410,7160,7230,7200,7200,6694344,48417969350,324
1403-07-18,7120,7260,7120,7200,7190,7190,1468917,10582172700,137
1403-07-17,7190,7190,7190,7190,7190,7260,6991206,50266771140,515
1403-07-16,7260,7260,7260,7260,7260,7330,2033686,14764560360,31
1403-07-15,7260,7260,7260,7330,7260,7330,3502,25424520,3
1403-07-14,7260,7260,7260,7330,7260,7330,6192,44953920,2
1403-07-11,7260,7260,7260,7330,7260,7330,2203,15993780,3
1403-07-10,7260,7260,7260,7330,7260,7330,96766,702521160,5
1403-07-09,7280,7300,7280,7330,7280,7350,658422,4793858320,34
1403-07-08,7350,7350,7350,7350,7350,7420,3076633,22613252550,66
1403-07-07,7350,7350,7350,7420,7350,7420,56666,416495100,5
1403-07-04,7580,7580,7300,7420,7380,7380,2300429,17069793340,208
1403-07-03,7350,7410,7240,7380,7410,7200,7692498,56739221270,200
1403-07-02,7100,7360,7050,7200,7310,7160,2762108,19877048260,156
1403-07-01,7050,7230,6950,7160,7130,7020,5664568,40584828590,172
1403-06-28,7140,7140,6890,7020,6950,7100,1312274,9132903630,130
1403-06-27,6940,7110,6900,7100,7110,6910,5765104,40920116460,200
1403-06-26,6900,6940,6700,6910,6850,6740,4063531,28069785780,231
1403-06-25,6620,6770,6540,6740,6770,6580,9013024,60733170750,219
1403-06-24,6500,6720,6500,6580,6600,6610,6321536,41626262760,219
1403-06-21,6660,6700,6490,6610,6550,6620,604178,3985256250,88
1403-06-20,6830,6830,6570,6620,6600,6770,2603400,17223477160,650
1403-06-19,6740,6890,6710,6770,6710,6700,1833709,12446589520,166
1403-06-18,6710,6710,6630,6700,6700,6520,9858504,66084206590,227
1403-06-17,6630,6630,6630,6520,6630,6440,961473,6374565990,24
1403-06-13,6540,6540,6540,6440,6540,6420,341360,2232494400,13
1403-06-11,6530,6530,6530,6420,6530,6410,289491,1890376230,13
1403-06-10,6530,6530,6530,6410,6530,6410,76467,499329510,15
1403-06-07,6520,6520,6520,6410,6520,6400,279505,1822372600,12
1403-06-06,6400,6400,6400,6400,6400,6280,3202210,20494144000,106
1403-06-05,6280,6280,6280,6280,6280,6160,17118245,107502578600,309
1403-06-03,6250,6250,6240,6160,6250,6130,515138,3219608490,26
1403-05-31,6140,6190,6110,6130,6190,6070,1818901,11200652280,165
1403-05-30,6180,6180,5990,6070,6110,6080,291441,1759512700,53
1403-05-29,6160,6160,6020,6080,6140,6070,924447,5642063200,88
1403-05-28,6170,6180,6010,6070,6040,6060,720803,4395369840,84
1403-05-27,6110,6170,5950,6060,6160,6050,1204994,7323261020,94
1403-05-24,6090,6090,6090,6050,6090,6030,972247,5920984230,21
1403-05-23,6020,6020,5980,6030,5980,6040,407419,2440199180,41
1403-05-22,6030,6030,5990,6040,5990,6050,423405,2538295950,40
1403-05-21,6060,6070,6000,6050,6000,6060,745905,4487776240,78
1403-05-20,6060,6100,6010,6060,6060,6060,340095,2051929830,57
1403-05-16,6120,6120,6040,6060,6040,6060,632271,3833283710,92
1403-05-15,6120,6120,6010,6060,6020,6060,317295,1916081330,106
1403-05-14,6000,6060,6000,6060,6060,6000,140498,851357880,22
1403-05-13,6130,6130,5950,6000,5950,6320,1640960,9849219850,438
1403-05-10,6460,6690,6300,6320,6380,6700,1477903,9345227100,130
1403-05-09,6860,6860,6650,6700,6800,6670,1218115,8163999240,111
1403-05-08,6750,6810,6530,6670,6600,6670,308699,2059411410,61
1403-05-06,6780,6810,6590,6670,6810,6650,295001,1968223360,93
1403-05-03,6600,6740,6550,6650,6740,6470,236120,1570624060,77
1403-05-02,6360,6670,6360,6470,6620,6400,408594,2645100360,216
1403-05-01,6310,6630,6310,6400,6500,6470,431561,2761621330,245
1403-04-31,6350,6780,6320,6470,6560,6480,774103,5008305260,128
1403-04-30,6490,6680,6380,6480,6470,6680,312201,2022212460,72
1403-04-27,6810,6930,6640,6680,6780,6890,220777,1475437400,61
1403-04-24,6700,7000,6700,6890,6950,6660,193448,1332262320,42
1403-04-23,6670,6780,6650,6660,6700,6660,67194,447808820,33
1403-04-20,6560,6690,6560,6660,6670,6630,34814,231943970,19
1403-04-19,6860,7050,6610,6630,6630,7030,2193107,14547405760,129
1403-04-18,7220,7220,6930,7030,7100,7220,103030,723867050,38
1403-04-17,7260,7570,7130,7220,7160,7160,1160639,8379317620,138
1403-04-16,7160,7160,7050,7160,7160,6760,396569,2839014040,55
1403-04-13,6680,6950,6620,6760,6700,6620,3918631,26501552470,346
1403-04-12,6600,6890,6480,6620,6670,6500,861902,5703050380,252
1403-04-11,6460,6740,6450,6500,6450,6480,404695,2631438150,91
1403-04-10,6500,6680,6370,6480,6640,6550,761984,4939862000,166
1403-04-09,6490,6710,6370,6550,6600,6530,732148,4798624550,128
1403-04-06,6490,6600,6440,6530,6470,6490,413047,2697136240,70
1403-04-04,6620,6620,6450,6490,6450,6510,902722,5861357590,321
1403-04-03,6630,6630,6440,6510,6540,6510,1733603,11280618300,246
1403-04-02,6640,6650,6460,6510,6500,6520,597511,3888414830,224
1403-03-30,6410,6670,6410,6520,6640,6540,4536249,29555612720,565
1403-03-29,6660,6710,6470,6540,6470,6600,2848585,18639508770,1283
1403-03-27,6600,6610,6600,6600,6600,6730,1372998,9061796800,451
1403-03-26,6890,6890,6660,6730,6690,6760,643940,4336928150,222
1403-03-23,6680,6880,6680,6760,6860,6810,1752710,11856021690,526
1403-03-22,6890,7040,6800,6810,6800,6930,341114,2321749370,58
1403-03-21,7050,7120,6860,6930,7000,6990,2634285,18264540500,590
1403-03-20,6980,7250,6980,6990,7130,7120,3709563,25943791060,167
1403-03-19,7120,7120,7120,7120,7120,7260,123916,882281920,5
1403-03-16,7260,7260,7260,7260,7260,7400,190312,1381665120,18
1403-03-13,7400,7400,7400,7400,7400,7550,177786,1315616400,13
1403-03-12,7550,7550,7550,7550,7550,7700,195785,1478176750,16
1403-03-09,7700,7700,7700,7700,7700,7850,262385,2020364500,41
1402-12-22,60650,60700,57900,59650,58900,58800,769029,45858230250,245
1402-12-21,60000,61600,57600,58800,58900,58550,1781226,104766574750,425
1402-12-20,57000,59950,57000,58550,57500,56050,95756,5607030550,53
1402-12-16,55000,56600,55000,56050,56250,56100,35174,1972032900,59
1402-12-15,56500,57000,54700,56100,55300,55650,30565,1714438800,60
1402-12-14,58950,60900,55000,55650,56350,57300,89734,4994572700,117
1402-12-13,58900,58900,56300,57300,56700,55100,141988,8133116200,159
1402-12-12,55500,57950,53750,55100,57950,54250,612621,33763040900,193
1402-12-09,54000,55000,53350,54250,54000,53850,158842,8615514050,86
1402-12-08,55400,55400,52800,53850,54200,55450,120160,6471029100,102
1402-12-07,56300,57200,54750,55450,54750,57200,55526,3077545000,88
1402-12-05,58100,58400,56800,57200,57550,58050,38940,2227613400,79
1402-12-02,59950,60000,57700,58050,58400,58550,36337,2109328700,40
1402-12-01,59000,59850,57900,58550,59350,59450,12258,717964800,21
1402-11-30,59600,59900,59200,59450,59500,59350,381878,22699768350,228
1402-11-29,58100,59950,58100,59350,58950,59150,248676,14758841150,179
1402-11-28,60800,60800,57900,59150,58500,60150,67756,4008640550,80
1402-11-25,59900,61500,57450,60150,57450,59850,108244,6510031650,113
1402-11-24,60950,60950,58600,59850,59900,59250,34588,2070609750,40
1402-11-23,60000,60000,58250,59250,59900,59300,83820,4965988650,75
1402-11-21,61300,61300,58700,59300,59600,59250,44156,2619354150,57
1402-11-18,59100,61750,58200,59250,58200,59350,131760,7806568000,79
1402-11-17,60200,60950,58600,59350,60100,60500,103571,6148301700,92
1402-11-16,61550,61550,59850,60500,61000,61000,62448,3778432450,72
1402-11-15,62000,62000,60500,61000,61000,61950,22190,1353487550,47
1402-11-14,61000,64000,60900,61950,62450,60850,58113,3598944150,76
1402-11-11,63100,63150,59200,60850,61900,60050,69092,4202840600,117
1402-11-10,60000,61100,59750,60050,60200,60350,53112,3189096600,96
1402-11-09,60000,61850,59000,60350,60800,60300,97990,5913482300,124
1402-11-08,57000,61100,57000,60300,59800,57950,68225,4112480300,82
1402-11-07,58000,58900,56950,57950,58900,57250,113596,6583325250,103
1402-11-04,58450,58500,56600,57250,57900,58750,91900,5263198500,113
1402-11-03,59400,59800,57200,58750,57200,59900,73300,4307885600,104
1402-11-02,61550,61900,58500,59900,59350,59350,63834,3824320650,91
1402-11-01,59300,61500,57800,59350,60050,60550,145352,8624958600,144
1402-10-30,64800,64800,59250,60550,60450,62150,115069,6964656600,99
1402-10-25,68950,69100,66800,67850,67650,67650,501864,34051367100,401
1402-10-24,67700,68850,66450,67650,68850,66750,494642,33471578050,311
1402-10-23,66000,67550,64900,66750,66600,65450,430177,28712123250,199
1402-10-20,64350,66250,63300,65450,65800,64050,277585,18161379800,169
1402-10-19,64450,65150,63100,64050,64400,63800,235916,15109681250,166
1402-10-18,64700,64700,63250,63800,63950,64800,111856,7136707500,116
1402-10-17,65800,65800,64050,64800,64500,64900,89504,5798397900,133
1402-10-16,63700,65800,63700,64900,65650,64500,152076,9870516700,138
1402-10-13,64400,65300,62300,64500,65050,63650,141641,9139108000,173
1402-10-12,64000,64950,63000,63650,63950,63900,128085,8155146250,147
1402-10-11,63300,64200,62900,63900,63500,63450,625348,39965744900,129
1402-10-10,64200,64200,62500,63450,63400,63300,64469,4090324250,100
1402-10-09,62000,63650,62000,63300,63650,62400,100736,6375606150,113
1402-10-06,62300,63650,62200,62400,62850,62950,93539,5834573400,128
1402-10-05,63000,63850,62600,62950,62850,63150,52431,3300651250,66
1402-10-04,64200,64200,62550,63150,63750,63750,206714,13056738650,206
1402-10-03,63700,64450,62500,63750,64250,63400,191461,12208751850,149
1402-10-02,63150,63900,63150,63400,63200,63150,109300,6930314050,105
1402-09-29,63900,64000,62500,63150,62950,62900,189561,11971176700,175
1402-09-28,62550,63500,62200,62900,63400,63050,430606,27082567300,175
1402-09-27,63000,63950,62450,63050,62550,62150,358175,22582413250,193
1402-09-25,62000,63000,61700,62150,62900,61850,204901,12738821500,164
1402-09-22,62150,62700,61700,61850,61700,62400,80103,4955027550,76
1402-09-21,62000,63700,61550,62400,62850,62100,81222,5068986850,115
1402-09-20,61750,62600,61600,62100,62000,61800,95153,5907610150,104
1402-09-19,61750,62400,61150,61800,61900,62000,57494,3551796800,116
1402-09-18,64250,64250,61500,62000,61900,63700,168791,10461911500,208
1402-09-15,63150,66100,62550,63700,62650,63000,241645,15389971750,280
1402-09-14,62000,64800,61300,63000,63650,61850,785763,49503719950,432
1402-09-13,62100,62900,61150,61850,61450,61950,207278,12821042300,221
1402-09-12,60950,62100,60900,61950,61900,61150,313149,19394895500,172
1402-09-11,60400,62000,60400,61150,61500,61150,244314,14944924250,244
1402-09-08,61750,61900,60700,61150,61250,60600,115667,7072001750,152
1402-09-07,60350,61400,60000,60600,61350,60300,80462,4876597850,96
1402-09-06,60900,61600,59900,60300,61100,60650,177787,10723128100,166
1402-09-05,60950,61750,59750,60650,61200,60350,190195,11533302750,220
1402-09-04,61550,62200,59950,60350,60350,61350,288050,17382425400,307
1402-09-01,61800,62100,61000,61350,61100,61500,110322,6766239300,150
1402-08-30,62950,62950,60900,61500,61800,62450,236091,14520654150,261
1402-08-29,60350,63100,60300,62450,62900,61900,313763,19598541700,322
1402-08-28,62400,63700,61200,61900,61300,63900,609318,37731667550,879
1402-08-27,65500,65900,62150,63900,62500,64750,924894,59083651100,1073
1402-08-24,61600,64900,60800,64750,64650,60700,2865405,185488274600,1544
1402-08-23,61000,61850,60000,60700,61400,61500,200885,12193762200,128
1402-08-22,62900,62900,60750,61500,61950,61200,81218,4994340550,69
1402-08-21,61750,63000,60700,61200,61800,62350,155846,9535684750,136
1402-08-20,63950,63950,61600,62350,61950,62800,45355,2828673750,58
1402-08-17,65250,65250,62250,62800,63000,63650,145907,9164517300,70
1402-08-16,63850,65400,62400,63650,63500,63550,121131,7709785400,103
1402-08-15,64200,64200,61650,63550,62550,61650,54360,3454737600,57
1402-08-14,63400,63400,60200,61650,63000,61150,107700,6642255000,144
1402-08-13,65400,65800,60000,61150,61500,63200,257358,15736447400,235
1402-08-10,63000,64750,61500,63200,62950,61300,97751,6175515700,80
1402-08-09,60300,63750,60300,61300,62350,62550,29475,1807091550,37
1402-08-08,63300,64250,60400,62550,63050,62650,128064,8010758900,111
1402-08-07,63500,63500,60600,62650,63000,60250,77568,4858158400,72
1402-08-06,59800,62150,59800,60250,61550,63050,103112,6213725750,87
1402-08-03,61250,64300,61250,63050,64100,63100,182708,11515528700,145
1402-08-02,64000,64200,62500,63100,63150,63700,48326,3050059000,61
1402-08-01,65700,65700,63350,63700,63350,63550,34229,2180113950,42
1402-07-30,62700,65750,62650,63550,62900,62450,70436,4475589950,95
1402-07-29,61000,63300,61000,62450,62850,62000,39307,2454434850,68
1402-07-26,62000,63100,61400,62000,62050,63450,38661,2397217300,61
1402-07-25,66150,66250,62900,63450,62900,63750,321121,20382811550,310
1402-07-24,61650,66100,61650,63750,66100,63900,117626,7497144850,152
1402-07-23,63800,65350,62700,63900,62850,62900,102195,6530133000,82
1402-07-22,62500,63400,62500,62900,63000,62850,80703,5075124150,61
1402-07-19,63950,63950,62600,62850,62650,62550,28776,1808996650,37
1402-07-18,62550,64200,62150,62550,63200,62550,86523,5411134300,53
1402-07-17,64300,64300,61400,62550,62550,60250,31486,1969922500,52
1402-07-16,62600,62600,59750,60250,62000,63950,123868,7463614850,75
1402-07-15,62500,64500,62500,63950,62900,63300,139696,8931648650,111
1402-07-12,63900,63900,62100,63300,63800,62100,123093,7789811700,103
1402-07-10,61800,62500,61800,62100,61950,61800,1204625,74820014500,81
1402-07-09,61450,62850,61450,61800,61500,62100,43474,2687400000,44
1402-07-08,61700,62650,61450,62100,62150,61700,167865,10420352700,85
1402-07-05,62250,62250,60850,61700,62200,61600,114933,7091830500,76
1402-07-04,60800,62000,60750,61600,61550,61350,9370,576962950,30
1402-07-03,62250,62350,60950,61350,61500,61350,14990,919887900,34
1402-07-01,61850,62700,61000,61350,61250,62000,39672,2433150500,54
1402-06-29,61800,62450,61750,62000,62250,61250,22515,1395816450,29
1402-06-28,61950,62800,60700,61250,61000,61950,58807,3601957250,50
1402-06-27,62550,62550,61300,61950,61800,62300,100405,6219617500,45
1402-06-26,61700,63000,61700,62300,61800,62150,59701,3718716000,57
1402-06-22,62700,62950,61150,62150,62000,62450,76684,4766800850,45
1402-06-21,61950,62900,61950,62450,62350,62350,43473,2715791600,77
1402-06-20,62500,65150,60200,62350,61700,61500,82531,5145300200,95
1402-06-19,62500,62500,60200,61500,60500,62450,81353,5001841600,112
1402-06-18,62200,63950,62200,62450,62500,64000,64473,4027141500,129
1402-06-14,62850,64600,62850,64000,64150,63500,115573,7398163800,120
1402-06-13,62500,64100,62500,63500,62700,62850,33736,2142935850,50
1402-06-12,64500,64500,61750,62850,62350,64050,62059,3899764850,88
1402-06-11,63450,65350,63050,64050,63200,64400,49324,3160155150,35
1402-06-08,63000,66900,62100,64400,64000,64100,213741,13760750500,81
1402-06-07,65500,65600,63100,64100,63100,64750,133463,8553322700,201
1402-06-06,63900,67000,63900,64750,64000,64800,483218,31281945800,146
1402-06-05,65000,66000,63650,64800,63950,63300,252097,16331175950,143
1402-06-04,63450,64500,62000,63300,63500,63100,61300,3880282350,82
1402-06-01,62900,63450,62250,63100,63450,62900,35821,2259954300,58
1402-05-31,62700,63800,62300,62900,62300,64300,83929,5280524000,142
1402-05-30,65300,65550,62900,64300,62900,65200,157845,10148990150,305
1402-05-29,64100,65850,64100,65200,64200,64100,63132,4117760500,48
1402-05-28,69900,69900,63050,64100,63050,67100,62280,3992940000,45
1402-05-25,68000,69000,63750,67100,64800,67450,78395,5261671750,49
1402-05-24,66600,68000,65400,67450,66050,66500,57433,3873807000,30
1402-05-23,63150,68000,63150,66500,65400,64500,81637,5429438450,40
1402-05-22,61850,66300,61850,64500,65000,65050,16910,1090950200,35
1402-05-21,65550,67600,63300,65050,64400,67800,101287,6589308850,189
1402-05-18,69750,69950,66600,67800,66800,68100,90448,6130417300,101
1402-05-17,70400,70400,65050,68100,66600,66100,106998,7287732500,63
1402-05-10,65900,67850,65850,66100,65900,66500,11136,735933900,35
1402-05-09,64400,70000,64400,66500,65500,66450,69320,4610293550,55
1402-05-08,65800,67600,65400,66450,65400,68250,124729,8290309600,154
1402-05-07,69900,69900,65000,68250,66650,67600,49449,3373675850,56
1402-05-04,67250,68700,65700,67600,66550,66600,70216,4748193150,31
1402-05-03,66650,67500,65050,66600,66700,66650,27779,1849799900,18
1402-05-02,64050,67000,64050,66650,66850,66050,129255,8616569700,41
1402-05-01,67950,67950,64150,66050,65500,66500,118395,7819085450,47
1402-04-31,66000,67350,64950,66500,66700,69450,82297,5472069850,62
1402-04-28,65100,70050,65050,69450,67000,65500,411896,28615761050,159
1402-04-27,60900,66900,60900,65500,65400,64850,387306,25373952550,109
1402-04-26,61050,68950,61050,64850,64000,65450,329433,21355559100,171
1402-04-25,65600,66850,63300,65450,66800,67150,245281,16057327950,76
1402-04-24,71850,73000,65550,67150,66200,69350,191635,12868044300,127
1402-04-21,68950,70850,65650,69350,70500,70500,267371,18536980800,94
1402-04-20,70000,72000,69550,70500,69800,72950,165833,11694676850,253
1402-04-19,73750,73900,71400,72950,71400,72750,78281,5709383100,77
1402-04-18,71000,74000,70700,72750,71700,72350,123773,9006513050,92
1402-04-17,71300,72950,70800,72350,71650,72400,64162,4643072800,70
